[2026-04-03 10:20:42] ❌ LOSS R$-2000.00
[2026-04-03 10:20:42] ❌ LOSS R$-2000.00
[2026-04-03 10:21:42] ❌ LOSS R$-2000.00
[2026-04-03 10:21:42] ❌ LOSS R$-2000.00
[2026-04-03 10:22:42] ❌ LOSS R$-2000.00
[2026-04-03 10:22:42] ❌ LOSS R$-2000.00
[2026-04-03 10:23:45] ✅ WIN +R$1700.00
[2026-04-03 10:23:46] ✅ WIN +R$1700.00
[2026-04-03 10:54:42] ❌ LOSS R$-2000.00
[2026-04-03 10:54:42] ❌ LOSS R$-2000.00
[2026-04-03 10:55:42] ❌ LOSS R$-2000.00
[2026-04-03 10:55:42] ❌ LOSS R$-2000.00
[2026-04-03 10:56:43] ✅ WIN +R$1700.00
[2026-04-03 10:56:43] ✅ WIN +R$1700.00
[2026-04-03 13:04:42] ✅ WIN +R$1700.00
[2026-04-03 13:04:42] ✅ WIN +R$1700.00
[2026-04-03 13:19:42] ✅ WIN +R$1.70
[2026-04-03 13:19:42] ✅ WIN +R$1.70
[2026-04-03 13:19:42] ✅ WIN +R$1.70
[2026-04-03 13:20:42] ✅ WIN +R$1.70
[2026-04-03 13:20:42] ✅ WIN +R$1.70
[2026-04-03 13:20:42] ✅ WIN +R$1.70
[2026-04-03 14:30:42] ❌ LOSS R$-2000.00
[2026-04-03 14:30:42] ❌ LOSS R$-2000.00
[2026-04-03 14:31:42] ❌ LOSS R$-2000.00
[2026-04-03 14:31:42] ❌ LOSS R$-2000.00
[2026-04-03 15:33:42] ✅ WIN +R$1700.00
[2026-04-03 15:33:42] ✅ WIN +R$1700.00
[2026-04-03 17:21:38] ✅ WIN +R$1700.00
[2026-04-03 17:21:38] ✅ WIN +R$1700.00
[2026-04-03 23:35:38] ✅ WIN +R$1.70
[2026-04-04 01:23:38] ✅ WIN +R$1.70
[2026-04-04 08:55:39] ✅ WIN +R$1700.00
[2026-04-04 08:55:39] ✅ WIN +R$1700.00
[2026-04-04 09:20:39] ✅ WIN +R$1700.00
[2026-04-04 09:20:39] ✅ WIN +R$1700.00
[2026-04-04 09:21:38] ✅ WIN +R$1700.00
[2026-04-04 09:21:39] ✅ WIN +R$1700.00
[2026-04-04 22:01:39] ✅ WIN +R$1700.00
[2026-04-05 01:35:38] ✅ WIN +R$1700.00
[2026-04-05 16:21:34] ❌ LOSS R$-200.00 | ID 13773134826
[2026-04-05 18:24:34] ✅ WIN +R$1.70 | ID 13773443401
[2026-04-05 18:25:34] ✅ WIN +R$1.70
[2026-04-05 18:25:34] ✅ WIN +R$1.70 | ID 13773446816
[2026-04-05 18:26:34] ✅ WIN +R$1.70 | ID 13773449402
[2026-04-05 18:27:34] ❌ LOSS R$-2.00 | ID 13773451794
[2026-04-06 16:30:33] ❌ LOSS R$-2.00
[2026-04-06 16:32:33] ❌ LOSS R$-4.40
[2026-04-06 16:34:33] ❌ LOSS R$-9.68
[2026-04-09 19:16:27] ❌ LOSS R$-2.00
[2026-04-09 19:17:27] ❌ LOSS R$-4.40
[2026-04-09 19:18:27] ✅ WIN +R$8.23
[2026-04-09 19:19:27] ✅ WIN +R$1.70
[2026-04-09 19:41:27] ❌ LOSS R$-2.00
[2026-04-09 19:42:27] ✅ WIN +R$3.74
[2026-04-09 19:43:27] ✅ WIN +R$1.70
[2026-04-09 19:44:28] ✅ WIN +R$1.70
[2026-04-09 19:47:28] ❌ LOSS R$-2.00
[2026-04-09 19:48:27] ✅ WIN +R$3.74
[2026-04-09 19:49:27] ✅ WIN +R$1.70
[2026-04-09 19:50:28] ✅ WIN +R$1.70
[2026-04-09 20:05:28] ✅ WIN +R$1.70
[2026-04-09 20:06:27] ❌ LOSS R$-2.00
[2026-04-09 20:07:27] ✅ WIN +R$3.74
[2026-04-09 20:08:27] ✅ WIN +R$1.70
[2026-04-09 20:09:27] ✅ WIN +R$1.70
[2026-04-09 20:10:28] ❌ LOSS R$-2.00
[2026-04-09 20:12:28] ✅ WIN +R$3.74
[2026-04-09 20:33:09] ❌ LOSS R$-400.00
[2026-04-09 20:34:15] ❌ LOSS R$0.00
[2026-04-09 20:36:23] ❌ LOSS R$-290.00
[2026-04-09 20:36:23] ❌ LOSS R$-290.00
[2026-04-09 20:36:47] ✅ WIN +R$1131.50
[2026-04-09 20:36:49] ✅ WIN +R$1276.50
[2026-04-09 20:39:27] ❌ LOSS R$-2.00
[2026-04-09 20:39:36] ❌ LOSS R$-4.40
[2026-04-09 20:40:28] ✅ WIN +R$3.74
[2026-04-09 20:40:37] ✅ WIN +R$6.14
[2026-04-09 20:41:28] ❌ LOSS R$-2.00
[2026-04-09 20:41:37] ❌ LOSS R$-4.40
[2026-04-09 20:42:27] ✅ WIN +R$3.74
[2026-04-09 20:42:38] ✅ WIN +R$6.14
[2026-04-09 20:43:27] ❌ LOSS R$-2.00
[2026-04-09 20:43:37] ❌ LOSS R$-4.40
[2026-04-09 20:44:28] ❌ LOSS R$-4.40
[2026-04-09 20:44:38] ❌ LOSS R$-9.68
[2026-04-09 20:45:27] ❌ LOSS R$-9.68
[2026-04-09 20:45:37] ❌ LOSS R$-2.00
[2026-04-09 20:46:27] ✅ WIN +R$1.70
[2026-04-09 20:46:39] ✅ WIN +R$1.70
[2026-04-09 20:47:27] ✅ WIN +R$1.70
[2026-04-09 20:47:37] ✅ WIN +R$1.70
[2026-04-09 20:48:27] ✅ WIN +R$1.70
[2026-04-09 20:50:28] ❌ LOSS R$-145.00
[2026-04-09 20:50:28] ❌ LOSS R$-145.00
[2026-04-09 20:57:28] ✅ WIN +R$123.25
[2026-04-09 20:57:28] ✅ WIN +R$123.25
[2026-04-09 20:57:29] ✅ WIN +R$123.25
[2026-04-09 20:57:29] ✅ WIN +R$123.25
[2026-04-09 21:02:28] ✅ WIN +R$123.25
[2026-04-09 21:02:28] ✅ WIN +R$123.25
[2026-04-09 21:09:28] ❌ LOSS R$-145.00
[2026-04-09 21:09:28] ❌ LOSS R$-145.00
[2026-04-09 21:10:27] ❌ LOSS R$-145.00
[2026-04-09 21:10:28] ❌ LOSS R$-145.00
[2026-04-09 21:15:28] ❌ LOSS R$-145.00
[2026-04-09 21:16:28] ❌ LOSS R$-145.00
[2026-04-09 21:16:28] ❌ LOSS R$-145.00
[2026-04-09 21:17:28] ❌ LOSS R$-145.00
[2026-04-09 21:17:29] ❌ LOSS R$-145.00
[2026-04-09 21:17:29] ❌ LOSS R$-145.00
[2026-04-09 21:17:29] ❌ LOSS R$-145.00
[2026-04-09 21:17:29] ❌ LOSS R$-145.00
[2026-04-09 21:17:29] ❌ LOSS R$-145.00
[2026-04-09 21:18:28] ✅ WIN +R$123.25
[2026-04-09 21:18:28] ✅ WIN +R$123.25
[2026-04-09 21:18:28] ✅ WIN +R$123.25
[2026-04-09 21:18:28] ✅ WIN +R$123.25
[2026-04-09 21:18:29] ✅ WIN +R$123.25
[2026-04-09 21:18:29] ✅ WIN +R$123.25
[2026-04-09 21:18:29] ✅ WIN +R$123.25
[2026-04-09 21:18:29] ✅ WIN +R$123.25
[2026-04-09 21:18:30] ✅ WIN +R$123.25
[2026-04-09 21:18:30] ✅ WIN +R$123.25
[2026-04-09 21:22:28] ✅ WIN +R$123.25
[2026-04-09 21:22:29] ✅ WIN +R$123.25
[2026-04-09 21:22:29] ✅ WIN +R$123.25
[2026-04-09 21:22:30] ✅ WIN +R$123.25
[2026-04-09 21:22:30] ✅ WIN +R$123.25
[2026-04-09 21:29:28] ❌ LOSS R$-145.00
[2026-04-09 21:32:28] ❌ LOSS R$-2.00
[2026-04-09 21:32:28] ❌ LOSS R$-2.00
[2026-04-09 21:33:27] ❌ LOSS R$-4.40
[2026-04-09 21:33:28] ❌ LOSS R$-4.40
[2026-04-09 21:35:28] ❌ LOSS R$-145.00
[2026-04-09 21:38:49] ✅ WIN +R$4.30
[2026-04-09 21:38:52] ✅ WIN +R$4.30
[2026-04-09 22:12:28] ❌ LOSS R$-2.00
[2026-04-09 22:12:28] ❌ LOSS R$-2.00
[2026-04-09 22:13:28] ✅ WIN +R$3.74
[2026-04-09 22:13:28] ✅ WIN +R$3.74
[2026-04-09 22:14:28] ❌ LOSS R$-2.00
[2026-04-09 22:14:28] ❌ LOSS R$-2.00
[2026-04-09 22:15:28] ✅ WIN +R$3.74
[2026-04-09 22:15:28] ✅ WIN +R$3.74
[2026-04-09 22:16:28] ✅ WIN +R$1.70
[2026-04-09 22:16:28] ✅ WIN +R$1.70
[2026-04-09 22:17:28] ❌ LOSS R$-2.00
[2026-04-09 22:17:28] ❌ LOSS R$-2.00
[2026-04-10 08:11:26] ❌ LOSS R$-2.00
[2026-04-10 08:11:34] ❌ LOSS R$-4.40
[2026-04-10 08:12:26] ✅ WIN +R$3.74
[2026-04-10 08:12:41] ✅ WIN +R$6.14
[2026-04-10 08:13:26] ✅ WIN +R$1.70
[2026-04-10 08:13:48] ✅ WIN +R$1.70
[2026-04-10 08:14:26] ❌ LOSS R$-2.00
[2026-04-10 08:14:55] ❌ LOSS R$-4.40
[2026-04-10 08:15:26] ✅ WIN +R$3.74
[2026-04-10 08:16:01] ✅ WIN +R$6.14
[2026-04-10 08:16:26] ❌ LOSS R$-2.00
[2026-04-10 08:17:08] ❌ LOSS R$-4.40
[2026-04-10 08:17:26] ❌ LOSS R$-4.40
[2026-04-10 08:18:14] ❌ LOSS R$-9.68
[2026-04-10 08:18:26] ✅ WIN +R$8.23
[2026-04-10 08:19:21] ✅ WIN +R$15.91
[2026-04-10 08:19:26] ✅ WIN +R$1.70
[2026-04-10 08:20:26] ❌ LOSS R$-2.00
[2026-04-10 08:20:28] ❌ LOSS R$-2.70
[2026-04-10 08:21:26] ✅ WIN +R$3.74
[2026-04-10 08:21:35] ✅ WIN +R$6.14
[2026-04-10 08:22:25] ❌ LOSS R$-2.00
[2026-04-10 08:22:42] ❌ LOSS R$-4.40
[2026-04-10 08:23:26] ✅ WIN +R$3.74
[2026-04-10 08:23:48] ✅ WIN +R$6.14
[2026-04-10 08:24:26] ❌ LOSS R$-2.00
[2026-04-10 08:24:55] ❌ LOSS R$-4.40
[2026-04-10 08:25:26] ❌ LOSS R$-4.40
[2026-04-10 08:26:02] ❌ LOSS R$-9.68
[2026-04-10 08:26:26] ❌ LOSS R$-9.68
[2026-04-10 08:27:09] ❌ LOSS R$-2.00
[2026-04-10 08:27:26] ❌ LOSS R$-2.00
[2026-04-10 08:28:16] ❌ LOSS R$-4.40
[2026-04-10 08:28:26] ❌ LOSS R$-4.40
[2026-04-10 08:29:22] ❌ LOSS R$0.00
[2026-04-10 08:30:28] ❌ LOSS R$0.00
[2026-04-10 08:40:26] ✅ WIN +R$1.70
[2026-04-10 08:40:35] ✅ WIN +R$1.70
[2026-04-10 08:41:26] ✅ WIN +R$1.70
[2026-04-10 08:41:41] ✅ WIN +R$1.70
[2026-04-10 08:42:26] ❌ LOSS R$-2.00
[2026-04-10 08:42:48] ❌ LOSS R$-4.40
[2026-04-10 08:43:28] ✅ WIN +R$3.74
[2026-04-10 08:43:55] ✅ WIN +R$6.14
[2026-04-10 08:44:26] ❌ LOSS R$-2.00
[2026-04-10 08:45:02] ❌ LOSS R$-4.40
[2026-04-10 08:45:26] ❌ LOSS R$-4.40
[2026-04-10 08:46:08] ❌ LOSS R$-9.68
[2026-04-10 08:46:26] ❌ LOSS R$-9.68
[2026-04-10 08:47:15] ❌ LOSS R$0.00
[2026-04-10 09:07:27] ❌ LOSS R$-2.00
[2026-04-10 09:08:27] ✅ WIN +R$3.74
[2026-04-10 09:09:28] ❌ LOSS R$-2.00
[2026-04-10 09:10:27] ✅ WIN +R$3.74
[2026-04-10 09:11:27] ❌ LOSS R$-2.00
[2026-04-10 09:13:26] ✅ WIN +R$1.70
[2026-04-10 09:20:27] ❌ LOSS R$-2.00
[2026-04-10 09:35:28] ❌ LOSS R$-2.00
[2026-04-10 09:38:27] ❌ LOSS R$-2.00
[2026-04-10 09:41:28] ❌ LOSS R$-2.00
[2026-04-10 09:42:28] ❌ LOSS R$-4.40
[2026-04-10 09:44:26] ❌ LOSS R$-2.00
[2026-04-10 09:44:35] ❌ LOSS R$-4.40
[2026-04-10 09:45:26] ❌ LOSS R$-4.40
[2026-04-10 09:45:42] ❌ LOSS R$-9.68
[2026-04-10 09:46:26] ✅ WIN +R$8.23
[2026-04-10 09:46:49] ✅ WIN +R$15.91
[2026-04-10 09:47:26] ❌ LOSS R$-2.00
[2026-04-10 09:47:56] ❌ LOSS R$-4.40
[2026-04-10 09:48:26] ❌ LOSS R$-4.40
[2026-04-10 09:49:02] ❌ LOSS R$-9.68
[2026-04-10 09:49:26] ✅ WIN +R$8.23
[2026-04-10 09:54:26] ✅ WIN +R$1.70
[2026-04-10 09:54:36] ✅ WIN +R$1.70
[2026-04-10 09:55:26] ❌ LOSS R$-2.00
[2026-04-10 09:55:44] ❌ LOSS R$-4.40
[2026-04-10 09:56:26] ✅ WIN +R$3.74
[2026-04-10 09:56:51] ✅ WIN +R$6.14
[2026-04-10 09:57:26] ✅ WIN +R$1.70
[2026-04-10 09:57:58] ✅ WIN +R$1.70
[2026-04-10 09:58:26] ❌ LOSS R$-2.00
[2026-04-10 09:59:05] ❌ LOSS R$-4.40
[2026-04-10 09:59:26] ✅ WIN +R$3.74
[2026-04-10 10:00:11] ✅ WIN +R$6.14
[2026-04-10 10:00:27] ✅ WIN +R$1.70
[2026-04-10 10:01:17] ✅ WIN +R$1.70
[2026-04-10 10:01:26] ✅ WIN +R$1.70
[2026-04-10 10:02:24] ✅ WIN +R$1.70
[2026-04-10 10:02:26] ❌ LOSS R$-2.00
[2026-04-10 10:03:26] ✅ WIN +R$3.74
[2026-04-10 10:03:30] ✅ WIN +R$1.74
[2026-04-10 10:04:26] ✅ WIN +R$1.70
[2026-04-10 10:04:37] ✅ WIN +R$1.70
[2026-04-10 10:05:26] ❌ LOSS R$-2.00
[2026-04-10 10:05:44] ❌ LOSS R$-4.40
[2026-04-10 10:06:26] ❌ LOSS R$-4.40
[2026-04-10 10:06:51] ❌ LOSS R$-9.68
[2026-04-10 10:07:26] ✅ WIN +R$8.23
[2026-04-10 10:07:57] ✅ WIN +R$15.91
[2026-04-10 10:08:26] ❌ LOSS R$-2.00
[2026-04-10 10:09:04] ❌ LOSS R$-4.40
[2026-04-10 10:09:26] ❌ LOSS R$-4.40
[2026-04-10 10:10:13] ❌ LOSS R$-9.68
[2026-04-10 10:10:26] ✅ WIN +R$8.23
[2026-04-10 10:11:20] ✅ WIN +R$15.91
[2026-04-10 10:11:26] ❌ LOSS R$-2.00
[2026-04-10 10:12:27] ✅ WIN +R$3.74
[2026-04-10 10:12:27] ✅ WIN +R$3.74
[2026-04-10 10:13:26] ❌ LOSS R$-2.00
[2026-04-10 10:13:33] ❌ LOSS R$-6.40
[2026-04-10 10:14:26] ✅ WIN +R$3.74
[2026-04-10 10:14:39] ✅ WIN +R$6.14
[2026-04-10 10:15:26] ✅ WIN +R$1.70
[2026-04-10 10:15:46] ✅ WIN +R$1.70
[2026-04-10 10:16:26] ✅ WIN +R$1.70
[2026-04-10 10:17:01] ✅ WIN +R$1.70
[2026-04-10 10:17:26] ❌ LOSS R$-2.00
[2026-04-10 10:18:09] ❌ LOSS R$-4.40
[2026-04-10 10:18:26] ❌ LOSS R$-4.40
[2026-04-10 10:19:15] ❌ LOSS R$-9.68
[2026-04-10 10:19:26] ✅ WIN +R$8.23
[2026-04-10 10:20:23] ✅ WIN +R$15.91
[2026-04-10 10:20:26] ✅ WIN +R$1.70
[2026-04-10 10:21:26] ✅ WIN +R$1.70
[2026-04-10 10:21:29] ✅ WIN +R$3.40
[2026-04-10 10:22:26] ✅ WIN +R$1.70
[2026-04-10 10:22:36] ✅ WIN +R$1.70
[2026-04-10 10:23:26] ❌ LOSS R$-2.00
[2026-04-10 10:23:42] ❌ LOSS R$-4.40
[2026-04-10 10:24:26] ❌ LOSS R$-4.40
[2026-04-10 10:24:49] ❌ LOSS R$-9.68
[2026-04-10 10:25:26] ✅ WIN +R$8.23
[2026-04-10 10:25:55] ✅ WIN +R$15.91
[2026-04-10 10:26:26] ❌ LOSS R$-2.00
[2026-04-10 10:27:02] ❌ LOSS R$-4.40
[2026-04-10 10:27:26] ✅ WIN +R$3.74
[2026-04-10 10:28:09] ✅ WIN +R$6.14
[2026-04-10 10:28:26] ❌ LOSS R$-2.00
[2026-04-10 10:29:16] ❌ LOSS R$-4.40
[2026-04-10 10:29:26] ✅ WIN +R$3.74
[2026-04-10 10:30:22] ✅ WIN +R$6.14
[2026-04-10 10:30:26] ✅ WIN +R$1.70
[2026-04-10 10:31:26] ❌ LOSS R$-2.00
[2026-04-10 10:31:29] ❌ LOSS R$-2.70
[2026-04-10 10:32:26] ❌ LOSS R$-4.40
[2026-04-10 10:32:36] ❌ LOSS R$-9.68
[2026-04-10 10:33:26] ❌ LOSS R$-9.68
[2026-04-10 10:33:42] ❌ LOSS R$-2.00
[2026-04-10 10:34:26] ❌ LOSS R$-2.00
[2026-04-10 10:34:49] ❌ LOSS R$-4.40
[2026-04-10 10:35:26] ✅ WIN +R$3.74
[2026-04-10 10:35:56] ✅ WIN +R$6.14
[2026-04-10 10:36:26] ✅ WIN +R$1.70
[2026-04-10 10:37:03] ✅ WIN +R$1.70
[2026-04-10 10:37:26] ❌ LOSS R$-2.00
[2026-04-10 10:38:10] ❌ LOSS R$-4.40
[2026-04-10 10:38:26] ✅ WIN +R$3.74
[2026-04-10 10:39:17] ✅ WIN +R$6.14
[2026-04-10 10:39:26] ❌ LOSS R$-2.00
[2026-04-10 10:40:23] ❌ LOSS R$-4.40
[2026-04-10 10:40:26] ✅ WIN +R$3.74
[2026-04-10 10:41:26] ✅ WIN +R$1.70
[2026-04-10 10:41:30] ✅ WIN +R$7.84
[2026-04-10 10:42:26] ✅ WIN +R$1.70
[2026-04-10 10:42:38] ✅ WIN +R$1.70
[2026-04-10 10:43:26] ✅ WIN +R$1.70
[2026-04-10 10:43:45] ✅ WIN +R$1.70
[2026-04-10 10:44:26] ❌ LOSS R$-2.00
[2026-04-10 10:44:51] ❌ LOSS R$-4.40
[2026-04-10 10:45:26] ❌ LOSS R$-4.40
[2026-04-10 10:45:58] ❌ LOSS R$-9.68
[2026-04-10 10:46:26] ❌ LOSS R$-9.68
[2026-04-10 10:47:06] ❌ LOSS R$-2.00
[2026-04-10 10:47:26] ✅ WIN +R$1.70
[2026-04-10 10:48:12] ✅ WIN +R$1.70
[2026-04-10 10:48:26] ❌ LOSS R$-2.00
[2026-04-10 10:49:19] ❌ LOSS R$-4.40
[2026-04-10 10:49:26] ❌ LOSS R$-4.40
[2026-04-10 10:50:25] ❌ LOSS R$-9.68
[2026-04-10 10:50:26] ❌ LOSS R$-9.68
[2026-04-10 10:51:26] ❌ LOSS R$-2.00
[2026-04-10 10:51:32] ❌ LOSS R$-6.40
[2026-04-10 10:52:27] ✅ WIN +R$3.74
[2026-04-10 10:52:46] ✅ WIN +R$6.14
[2026-04-10 10:53:28] ✅ WIN +R$1.70
[2026-04-10 10:53:53] ✅ WIN +R$1.70
[2026-04-10 10:54:26] ✅ WIN +R$1.70
[2026-04-10 10:55:00] ✅ WIN +R$3.70
[2026-04-10 10:56:06] ❌ LOSS R$0.00
[2026-04-10 10:57:12] ❌ LOSS R$0.00
[2026-04-10 10:58:18] ❌ LOSS R$0.00
[2026-04-10 10:59:24] ❌ LOSS R$-2.00
[2026-04-10 10:59:33] ❌ LOSS R$-2.00
[2026-04-10 11:00:26] ❌ LOSS R$-4.40
[2026-04-10 11:00:31] ❌ LOSS R$-14.08
[2026-04-10 11:01:26] ✅ WIN +R$8.23
[2026-04-10 11:01:38] ✅ WIN +R$15.91
[2026-04-10 11:02:26] ❌ LOSS R$-2.00
[2026-04-10 11:02:45] ❌ LOSS R$-4.40
[2026-04-10 11:03:26] ✅ WIN +R$3.74
[2026-04-10 11:03:52] ✅ WIN +R$6.14
[2026-04-10 11:04:27] ❌ LOSS R$-2.00
[2026-04-10 11:04:58] ❌ LOSS R$-4.40
[2026-04-10 11:05:26] ❌ LOSS R$-4.40
[2026-04-10 11:06:04] ❌ LOSS R$-9.68
[2026-04-10 11:06:26] ✅ WIN +R$8.23
[2026-04-10 11:07:11] ✅ WIN +R$15.91
[2026-04-10 11:07:26] ❌ LOSS R$-2.00
[2026-04-10 11:08:17] ❌ LOSS R$-4.40
[2026-04-10 11:08:26] ❌ LOSS R$-4.40
[2026-04-10 11:09:24] ❌ LOSS R$-9.68
[2026-04-10 11:09:26] ❌ LOSS R$-9.68
[2026-04-10 11:10:27] ✅ WIN +R$1.70
[2026-04-10 11:10:30] ❌ LOSS R$-0.30
[2026-04-10 11:11:34] ✅ WIN +R$1.70
[2026-04-10 11:11:52] ✅ WIN +R$1.70
[2026-04-10 11:12:26] ❌ LOSS R$-2.00
[2026-04-10 11:12:59] ❌ LOSS R$-4.40
[2026-04-10 11:13:26] ✅ WIN +R$3.74
[2026-04-10 11:14:06] ✅ WIN +R$6.14
[2026-04-10 11:14:26] ❌ LOSS R$-2.00
[2026-04-10 11:28:31] ✅ WIN +R$1.70
[2026-04-10 11:29:28] ✅ WIN +R$1.70
[2026-04-10 11:30:29] ❌ LOSS R$-2.00
[2026-04-10 11:31:27] ❌ LOSS R$-4.40
[2026-04-10 11:32:29] ❌ LOSS R$-9.68
[2026-04-10 11:33:33] ✅ WIN +R$1.70
[2026-04-10 11:35:33] ✅ WIN +R$1.70
[2026-04-10 11:37:32] ❌ LOSS R$-2.00
[2026-04-10 11:38:28] ❌ LOSS R$-4.40
[2026-04-10 11:39:29] ❌ LOSS R$-9.68
[2026-04-10 12:09:28] ❌ LOSS R$-2.00
[2026-04-10 13:24:26] ✅ WIN +R$1.70
[2026-04-10 13:24:39] ✅ WIN +R$1.70
[2026-04-10 13:25:26] ❌ LOSS R$-2.00
[2026-04-10 13:25:46] ❌ LOSS R$-4.40
[2026-04-10 13:26:26] ❌ LOSS R$-4.40
[2026-04-10 13:26:53] ❌ LOSS R$-9.68
[2026-04-10 13:27:26] ✅ WIN +R$8.23
[2026-04-10 13:27:59] ✅ WIN +R$15.91
[2026-04-10 13:28:26] ✅ WIN +R$1.70
[2026-04-10 13:29:05] ✅ WIN +R$1.70
[2026-04-10 13:29:26] ✅ WIN +R$1.70
[2026-04-10 13:30:13] ✅ WIN +R$1.70
[2026-04-10 13:30:26] ❌ LOSS R$-2.00
[2026-04-10 13:31:19] ❌ LOSS R$-4.40
[2026-04-10 13:31:26] ✅ WIN +R$3.74
[2026-04-10 13:32:26] ✅ WIN +R$6.14
[2026-04-10 13:32:26] ❌ LOSS R$-2.00
[2026-04-10 13:33:26] ❌ LOSS R$-4.40
[2026-04-10 13:33:32] ❌ LOSS R$-4.40
[2026-04-10 13:39:26] ✅ WIN +R$1.70
[2026-04-10 13:39:37] ✅ WIN +R$1.70
[2026-04-10 13:40:27] ❌ LOSS R$-2.00
[2026-04-10 13:40:43] ❌ LOSS R$-4.40
[2026-04-10 13:41:26] ❌ LOSS R$-4.40
[2026-04-10 13:41:50] ❌ LOSS R$-9.68
[2026-04-10 13:42:26] ❌ LOSS R$-9.68
[2026-04-10 13:42:56] ❌ LOSS R$0.00
[2026-04-10 15:48:26] ✅ WIN +R$1.70
[2026-04-10 15:48:32] ✅ WIN +R$1.70
[2026-04-10 15:49:26] ✅ WIN +R$1.70
[2026-04-10 15:49:36] ✅ WIN +R$1.70
[2026-04-10 15:50:26] ✅ WIN +R$1.70
[2026-04-10 15:50:39] ✅ WIN +R$1.70
[2026-04-10 15:51:29] ❌ LOSS R$-2.00
[2026-04-10 15:51:42] ❌ LOSS R$-4.40
[2026-04-10 15:52:26] ✅ WIN +R$3.74
[2026-04-10 15:52:47] ✅ WIN +R$6.14
[2026-04-10 15:53:26] ✅ WIN +R$1.70
[2026-04-10 15:53:51] ✅ WIN +R$1.70
[2026-04-10 15:54:26] ✅ WIN +R$1.70
[2026-04-10 15:54:54] ✅ WIN +R$1.70
[2026-04-10 15:55:26] ✅ WIN +R$1.70
[2026-04-10 15:55:58] ✅ WIN +R$1.70
[2026-04-10 15:56:26] ❌ LOSS R$-2.00
[2026-04-10 15:57:01] ❌ LOSS R$-4.40
[2026-04-10 15:57:26] ❌ LOSS R$-4.40
[2026-04-10 15:58:05] ❌ LOSS R$-9.68
[2026-04-10 15:58:26] ✅ WIN +R$8.23
[2026-04-10 15:59:08] ✅ WIN +R$15.91
[2026-04-10 15:59:26] ❌ LOSS R$-2.00
[2026-04-10 16:00:11] ❌ LOSS R$-4.40
[2026-04-10 16:00:26] ❌ LOSS R$-4.40
[2026-04-10 16:53:26] ❌ LOSS R$-2.00
[2026-04-10 16:53:32] ❌ LOSS R$-4.40
[2026-04-10 16:54:26] ❌ LOSS R$-4.40
[2026-04-10 16:54:35] ❌ LOSS R$-9.68
[2026-04-10 16:55:26] ✅ WIN +R$8.23
[2026-04-10 16:55:39] ✅ WIN +R$15.91
[2026-04-10 16:56:26] ❌ LOSS R$-2.00
[2026-04-10 16:56:43] ❌ LOSS R$-4.40
[2026-04-10 16:57:27] ✅ WIN +R$3.74
[2026-04-10 16:57:47] ✅ WIN +R$6.14
[2026-04-10 16:58:26] ✅ WIN +R$1.70
[2026-04-10 16:58:51] ✅ WIN +R$1.70
[2026-04-10 16:59:26] ✅ WIN +R$1.70
[2026-04-10 16:59:54] ✅ WIN +R$1.70
[2026-04-10 17:00:26] ❌ LOSS R$-2.00
[2026-04-10 17:00:58] ❌ LOSS R$-4.40
[2026-04-10 17:01:26] ✅ WIN +R$3.74
[2026-04-10 17:02:04] ✅ WIN +R$6.14
[2026-04-10 17:02:26] ❌ LOSS R$-2.00
[2026-04-10 17:03:08] ❌ LOSS R$-4.40
[2026-04-10 17:03:26] ✅ WIN +R$3.74
[2026-04-10 17:04:13] ✅ WIN +R$6.14
[2026-04-10 17:04:26] ❌ LOSS R$-2.00
[2026-04-10 17:05:16] ❌ LOSS R$-4.40
[2026-04-10 17:05:26] ✅ WIN +R$3.74
[2026-04-10 17:06:20] ✅ WIN +R$6.14
[2026-04-10 17:06:26] ✅ WIN +R$1.70
[2026-04-10 17:07:23] ✅ WIN +R$1.70
[2026-04-10 17:07:26] ✅ WIN +R$1.70
[2026-04-10 17:08:25] ✅ WIN +R$1.70
[2026-04-10 17:08:26] ❌ LOSS R$-2.00
[2026-04-10 17:09:26] ✅ WIN +R$3.74
[2026-04-10 17:09:29] ✅ WIN +R$1.74
[2026-04-10 17:10:26] ✅ WIN +R$1.70
[2026-04-10 17:10:33] ✅ WIN +R$1.70
[2026-04-10 17:11:26] ✅ WIN +R$1.70
[2026-04-10 17:11:37] ✅ WIN +R$1.70
[2026-04-10 17:12:26] ✅ WIN +R$1.70
[2026-04-10 17:12:40] ✅ WIN +R$1.70
[2026-04-10 17:13:26] ✅ WIN +R$1.70
[2026-04-10 17:13:59] ✅ WIN +R$1.70
[2026-04-10 17:14:26] ❌ LOSS R$-2.00
[2026-04-10 17:15:06] ❌ LOSS R$-4.40
[2026-04-10 17:15:26] ❌ LOSS R$-4.40
[2026-04-10 17:16:09] ❌ LOSS R$-9.68
[2026-04-10 17:16:26] ✅ WIN +R$8.23
[2026-04-10 17:17:12] ✅ WIN +R$15.91
[2026-04-10 17:17:26] ✅ WIN +R$1.70
[2026-04-10 17:18:15] ✅ WIN +R$3.70
[2026-04-10 17:44:28] ❌ LOSS R$-2.00
[2026-04-10 17:44:54] ❌ LOSS R$-4.40
[2026-04-10 18:36:26] ❌ LOSS R$-2.00
[2026-04-10 18:36:33] ❌ LOSS R$-4.40
[2026-04-10 18:37:26] ✅ WIN +R$3.74
[2026-04-10 18:37:38] ✅ WIN +R$6.14
